longSMA,tpd,ntp,lev,stop,sltp,maxdist,gidx,port_growth,port_posMo%,port_worstM%,port_DDmonthly%,BTC_growth,BTC_dd,BTC_green,BTC_ntr,ETH_growth,ETH_dd,ETH_green,ETH_ntr,XRP_growth,XRP_dd,XRP_green,XRP_ntr,BNB_growth,BNB_dd,BNB_green,BNB_ntr,trades_day,disp_minmax,eth_platform_ret_est%
2100,0.3,14,1.0,0.017,2,0.015,7138594,100.29046647491776,63.44086021505376,-21.896168226763272,21.89616822676327,42.50102437253466,52.36565275825081,54.34782608695652,3983.0,465.89858653162884,36.83773376986583,60.0,3534.0,2.2607242746032594,82.54961372139802,47.82608695652174,4988.0,9.161885674743987,63.69173458410115,47.31182795698925,4228.0,5.726558513612849,0.004852395649948562,21131.805
1700,0.29,15,1.0,0.005,4,0.015,4738846,100.2641115838664,63.829787234042556,-17.59899464816262,21.63637149463897,19.497243334497828,49.78159218730919,53.26086956521739,4852.0,286.2459164362469,37.02278180791771,55.913978494623656,4320.0,4.430550294798872,86.41324890017698,50.0,6118.0,35.959579582355495,62.604678226895714,53.763440860215056,4841.0,6.889460911823359,0.01547812576668024,12944.596
2000,0.3,8,1.0,0.004,1,0.005,6534985,100.24802853724815,65.95744680851064,-17.264720259125593,21.400076826907647,48.09015883292048,34.751347754874025,50.0,4075.0,604.6783026468307,37.85513227513087,55.43478260869565,3828.0,2.2893943610460794,83.86635597646321,40.21739130434783,5088.0,17.5801648442377,55.78289436780477,52.68817204301075,4342.0,5.931897371448725,0.0037861361173781465,27440.398
2100,0.3,15,1.0,0.014,3,0.015,7139896,100.24802012559545,63.44086021505376,-21.527372314511464,21.527372314511467,41.13387154547337,53.214106920798,54.34782608695652,3987.0,485.09913698913556,35.948474767054634,58.888888888888886,3528.0,2.3521245111534252,80.61824419476757,47.82608695652174,4999.0,8.069939011658601,64.72696472206984,47.31182795698925,4229.0,5.729980827910114,0.004848750145696722,22004.371
1700,0.29,14,1.0,0.005,1,0.015,4737460,100.24033367845112,62.76595744680851,-17.598994648162638,21.463446794110002,19.186686421822017,50.23354015137671,52.17391304347826,4870.0,310.69597368792023,37.27610374906128,55.913978494623656,4340.0,4.548297335946749,86.30137750934482,50.0,6131.0,36.89558432737956,62.30524684318485,54.255319148936174,4858.0,6.9127326490447585,0.01463906107941812,14054.143
1700,0.3,15,1.0,0.005,3,0.02,4759361,100.22024836907035,63.829787234042556,-17.598994648162645,21.680718465800528,19.108742802378455,49.75598158361072,53.26086956521739,4860.0,270.5793160507194,36.98656272169457,55.913978494623656,4326.0,4.358972250795873,86.69537825072813,50.0,6137.0,36.571862110195504,62.74990110135421,53.763440860215056,4849.0,6.903492400442144,0.016109776291912847,12233.649
2100,0.3,14,1.0,0.017,4,0.015,7138606,100.13652254314083,63.44086021505376,-21.896168226763287,21.896168226763283,41.66353087746223,52.36565275825088,54.34782608695652,3982.0,454.92967048736887,36.837733769865835,60.0,3528.0,2.333500961074688,82.53031851461473,47.82608695652174,4983.0,9.132102908167216,63.66156921825158,47.31182795698925,4226.0,5.7217672735966785,0.005129366388819606,20633.11
2800,0.28,13,1.0,0.008,2,0.0075,11261528,100.11804372381964,62.365591397849464,-16.531944836223726,20.5435865518143,36.68612570690858,29.846257417598952,51.80722891566265,3226.0,470.710767053614,32.36525874215192,53.84615384615385,2660.0,6.1892478244534,74.54097926275813,49.42528735632184,4049.0,15.409019214761571,77.06577138901174,41.86046511627907,3777.0,4.692677364409215,0.013148727961322465,21350.43
2000,0.3,15,1.0,0.012,1,0.005,6544753,99.98310943702543,62.76595744680851,-19.677579703184573,20.101528020079204,29.7491539737646,40.49707057738877,52.17391304347826,4026.0,416.065465301408,37.40296444709513,52.17391304347826,3760.0,2.8113209356272835,73.8604143041372,45.65217391304348,4932.0,19.749998232903522,60.40246797443649,51.08695652173913,4204.0,5.79124025383115,0.006756919691930437,18866.658
2700,0.28,15,1.0,0.02,2,0.0075,10669472,99.97628827311975,63.44086021505376,-16.83388628711906,18.14153160493921,31.835282403416326,30.552008864278417,51.19047619047619,3427.0,761.9163485313693,30.912158937291263,60.0,2800.0,2.8153787789957283,82.90342682607431,44.31818181818182,4287.0,16.027058266634292,76.06103255235278,44.18604651162791,3787.0,4.894251676518099,0.0036951284539602117,34638.1
2100,0.3,15,1.0,0.015,2,0.015,7139914,99.90487733341035,63.44086021505376,-21.804798041881483,21.804798041881487,42.56298797025789,53.562264377333804,54.34782608695652,3986.0,505.84345726914097,36.78552765261165,58.888888888888886,3528.0,2.1924515476074253,80.85999243339732,47.82608695652174,4998.0,8.193612225670895,63.760937300551035,47.31182795698925,4232.0,5.73032305933984,0.004334249096437164,22947.438
1700,0.3,15,1.0,0.005,4,0.02,4759367,99.88266458304317,63.829787234042556,-17.59899464816264,21.68071846580051,19.108742802378455,49.75598158361072,53.26086956521739,4860.0,269.6673155071771,36.986562721694526,55.913978494623656,4326.0,4.358972250795873,86.69537825072813,50.0,6137.0,36.2998071879719,62.74990110135422,53.763440860215056,4849.0,6.903492400442144,0.01616425870001239,12192.242
2800,0.3,15,1.0,0.005,2,0.0075,11305232,99.8412541851283,62.365591397849464,-14.796747667477655,19.389506662168312,43.023823926422814,30.578136646111393,50.602409638554214,3252.0,473.0286089741017,31.982877336267578,56.41025641025641,2694.0,3.2505580545533292,76.7364698264581,44.827586206896555,4127.0,13.8622694669329,72.76253454705825,41.86046511627907,3827.0,4.757016873197789,0.006871800125584576,21455.947
2700,0.29,15,1.0,0.018,3,0.0075,10689950,99.83668708897783,62.365591397849464,-16.752444350020564,18.256153481766905,32.23380790617648,31.44801585942677,51.19047619047619,3430.0,784.7086193366072,30.77116334328568,60.0,2796.0,2.6873233185889744,82.19614390200603,44.31818181818182,4282.0,15.340655804283978,76.42803897873323,43.02325581395349,3789.0,4.892882750799194,0.0034246129739989835,35675.523
1700,0.28,14,1.0,0.005,1,0.015,4716940,99.83061210447846,62.76595744680851,-17.598994648162627,21.508665468283088,18.73694449640516,50.26070637058388,52.17391304347826,4872.0,317.9740621237299,37.314715882052795,55.913978494623656,4340.0,4.6519880656742085,86.21067238383664,50.0,6132.0,36.45039347968514,62.350257356036266,54.255319148936174,4859.0,6.914101574763664,0.014630086600787047,14384.514
1700,0.28,15,1.0,0.005,4,0.015,4718326,99.82835872519925,63.829787234042556,-17.598994648162574,21.67867379299711,19.239186162349213,49.807202791007796,53.26086956521739,4852.0,289.82046149862657,37.05900089414085,55.913978494623656,4320.0,4.548873337211268,86.32580516699232,50.0,6118.0,35.54811078082742,62.646618309114885,53.763440860215056,4841.0,6.889460911823359,0.01569548717743942,13106.845
2100,0.3,14,1.0,0.017,1,0.015,7138588,99.81750792123661,62.365591397849464,-21.896168226763287,21.89616822676328,41.73598396599433,52.365652758250924,54.34782608695652,3993.0,444.8656899155315,36.998456732874644,60.0,3554.0,2.224920700419496,82.46800383357893,47.31182795698925,5002.0,10.399158369805754,63.65937159012054,47.31182795698925,4240.0,5.745723473677531,0.005001331302582474,20175.66
1700,0.28,15,1.0,0.005,4,0.0,4718322,99.77331219842529,62.76595744680851,-17.59899464816264,18.431909503769916,17.845672069514016,49.80720279100777,53.26086956521739,4867.0,270.17936343189325,37.124293644946825,55.913978494623656,4334.0,5.626530697631646,80.5007399621964,51.08695652173913,6157.0,31.51885721551009,63.01921829148141,53.763440860215056,4865.0,6.920946203358193,0.020825168236988538,12215.493
1700,0.28,15,1.0,0.005,3,0.015,4718320,99.75048852491622,63.829787234042556,-17.5989946481626,21.67867379299711,19.239186162349213,49.807202791007796,53.26086956521739,4852.0,286.64659112525936,37.05900089414088,55.913978494623656,4324.0,4.548873337211268,86.32580516699232,50.0,6118.0,35.81585970832312,62.64661830911478,53.763440860215056,4841.0,6.890829837542265,0.01586927414470278,12962.814
2100,0.3,14,1.0,0.017,3,0.015,7138600,99.72680372298186,63.44086021505376,-21.89616822676326,21.896168226763255,41.66353087746223,52.36565275825088,54.34782608695652,3982.0,455.9571783201648,36.837733769865835,60.0,3529.0,2.3061978879132,82.53031851461469,47.82608695652174,4984.0,9.098762194088208,63.66156921825167,47.31182795698925,4227.0,5.722793967885858,0.0050579264842581986,20679.887
1700,0.28,15,1.0,0.005,3,0.0,4718316,99.70107412404172,62.76595744680851,-17.598994648162638,18.431909503769955,17.845672069514016,49.80720279100777,53.26086956521739,4867.0,267.22058587471935,37.12429364494681,55.913978494623656,4338.0,5.6276598112524905,80.49682691501192,51.08695652173913,6157.0,31.756257742006955,63.01921829148141,53.763440860215056,4865.0,6.9223151290770994,0.0210599785672609,12081.272
2100,0.29,15,1.0,0.017,1,0.015,7119436,99.65176057840259,62.365591397849464,-21.896168226763255,21.896168226763255,40.75143168602365,52.36565275825086,54.34782608695652,3993.0,453.74801283594707,36.998456732874644,60.0,3554.0,2.1108178719637776,82.07786034849477,47.31182795698925,5003.0,10.777637403767436,63.201483584638694,47.31182795698925,4242.0,5.74675016796671,0.0046519605866063496,20579.402
2100,0.3,15,1.0,0.02,1,0.005,7140025,99.58379267775115,66.66666666666666,-19.64428119387336,21.779326102559832,32.66439106158035,48.429007834340325,48.91304347826087,3950.0,206.49994613045016,32.176904750325754,56.666666666666664,3465.0,5.942127512974168,80.03600682508547,47.31182795698925,4850.0,19.10679490814239,60.618867874181305,51.08695652173913,4142.0,5.614991067522023,0.02877544340481526,9340.871
1700,0.29,14,1.0,0.005,1,0.0,4737456,99.56201380751429,62.76595744680851,-17.59899464816259,18.426035277355986,17.796974939329953,50.233540151376786,52.17391304347826,4885.0,291.0956227668089,37.276103749061335,55.913978494623656,4353.0,5.536170170339447,80.38787393217912,51.08695652173913,6174.0,32.38728121219377,62.6812520059241,54.255319148936174,4884.0,6.945929097728225,0.019018390306660044,13164.699
2000,0.3,14,1.0,0.011,1,0.005,6543361,99.53555856121415,62.76595744680851,-19.67849045150881,20.066359388797746,31.09870562085405,40.10539542538557,52.17391304347826,4025.0,428.5786527990155,37.23415570465377,52.17391304347826,3761.0,2.9726683335460713,73.22811893786356,45.65217391304348,4932.0,18.5050029101274,63.22581565339912,50.0,4204.0,5.79124025383115,0.00693610919286762,19435.39
2100,0.3,15,1.0,0.015,4,0.015,7139926,99.46338188255231,63.44086021505376,-21.80479804188151,21.80479804188151,41.71121062526156,53.562264377333754,54.34782608695652,3985.0,486.4393999555324,36.78552765261174,58.888888888888886,3523.0,2.2746171779389157,80.83924624395799,47.82608695652174,4993.0,8.166601664328638,63.731256568123015,47.31182795698925,4230.0,5.725874050753396,0.004676054567427821,22065.434
2300,0.29,15,1.0,0.006,2,0.01,8309337,99.42945423106099,62.365591397849464,-18.744534992515263,20.335738691534615,9.219402517049616,54.24311929752944,43.333333333333336,4226.0,487.0873641017012,31.57219993757395,57.47126436781609,3149.0,9.115795459102902,75.43398392270204,43.956043956043956,4399.0,21.2602684940985,60.51559626069826,47.252747252747255,4115.0,5.437715186923717,0.018714908517313895,22210.322
2700,0.28,15,1.0,0.018,3,0.0075,10669430,99.41700455798473,62.365591397849464,-16.75244435002062,17.99875683830042,31.719134008807014,31.448015859426693,51.19047619047619,3430.0,756.7636148448423,30.77116334328564,60.0,2796.0,2.896214581760616,82.03787041874644,44.31818181818182,4282.0,15.550136028617624,75.73750164020456,44.18604651162791,3789.0,4.892882750799194,0.003827106014279533,34403.47
2800,0.3,15,1.0,0.005,3,0.0075,11305238,99.41328844783563,62.365591397849464,-14.79674766747763,19.38950666216829,45.3069719483263,30.321707176525734,50.602409638554214,3245.0,476.3536602447262,31.982877336267556,56.41025641025641,2690.0,3.243426491675956,76.73646982645809,44.827586206896555,4124.0,13.017402275628744,72.7625345470582,41.86046511627907,3827.0,4.752225633181618,0.006808862327224796,21607.014
1700,0.3,14,1.0,0.005,1,0.02,4757981,99.36727377822403,62.76595744680851,-17.5989946481626,21.505070606696638,18.830943528210128,50.2063739321696,52.17391304347826,4878.0,291.8852302144899,37.23749161606984,55.913978494623656,4345.0,4.40189659677656,86.58205434210741,50.0,6154.0,37.248405326840135,62.44890847489023,54.255319148936174,4866.0,6.927790831952723,0.015080915857036878,13200.491
2000,0.3,9,1.0,0.004,3,0.005,6536365,99.34719372449648,67.02127659574468,-17.264720259125596,21.34575908584124,47.9438987220522,34.751347754873954,50.0,4061.0,584.8722596604829,37.92794645944781,54.94505494505494,3801.0,2.1084000380538037,84.09442967478233,39.56043956043956,5082.0,15.844934457109016,55.88544661794249,51.61290322580645,4327.0,5.9106790228056845,0.0036048897912814765,26540.115
1700,0.23,15,1.0,0.005,1,0.015,4615708,99.34056726202638,63.829787234042556,-17.59899464816261,21.498938112377978,19.97371915512275,49.66034668872349,51.64835164835165,4877.0,317.5647552086202,37.52827844218089,55.913978494623656,4345.0,5.769684896867502,85.59733159823547,50.0,6143.0,34.572062720026864,61.35432069979614,55.319148936170215,4867.0,6.924026286225732,0.018168530361869595,14365.874
2100,0.29,15,1.0,0.017,2,0.015,7119442,99.31700247775802,63.44086021505376,-21.89616822676326,21.896168226763262,41.49782055211454,52.365652758250924,54.34782608695652,3983.0,459.1592670928294,36.83773376986581,60.0,3536.0,2.143499393788886,82.09089853086454,47.82608695652174,4989.0,9.591579529147314,63.279917420153254,47.31182795698925,4228.0,5.727585207902028,0.004668313475105206,20825.338
2800,0.27,14,1.0,0.008,2,0.0075,11242376,99.29848063063402,62.365591397849464,-16.53194483622367,20.620621025833604,35.672078045700076,30.16548460414895,51.80722891566265,3226.0,465.35971077893964,32.36525874215197,53.84615384615385,2660.0,6.07696403964965,73.67037299190523,49.42528735632184,4049.0,15.40828578257739,77.05308993478141,41.86046511627907,3777.0,4.692677364409215,0.013058638079084584,21107.184
2800,0.29,12,1.0,0.008,2,0.0075,11280680,99.25975888117053,62.365591397849464,-16.531944836223662,20.773138857686536,36.96224300930251,30.539505233226805,51.80722891566265,3226.0,482.0819566222093,32.36525874215192,53.84615384615385,2660.0,6.209631411427714,74.35256989270033,48.275862068965516,4048.0,14.96398613153062,77.93754419949728,41.86046511627907,3777.0,4.692335132979488,0.012880862529966007,21867.234
2800,0.29,13,1.0,0.019,3,0.0075,11282318,99.22053254566013,62.365591397849464,-17.526608715542586,22.703792898750592,46.45667872975403,33.466053564634876,53.01204819277108,3210.0,514.7044449218301,31.720271955990942,60.256410256410255,2650.0,5.095299244895705,78.57274010796468,49.42528735632184,4038.0,14.35996551104761,80.17125868120758,42.35294117647059,3780.0,4.681041495798515,0.009899466179410099,23350.139
2000,0.3,9,1.0,0.004,4,0.005,6536371,99.1927810667225,67.02127659574468,-17.26472025912561,21.345759085841244,47.9438987220522,34.751347754873954,50.0,4061.0,584.2145997705748,37.92794645944787,54.94505494505494,3801.0,2.1084000380538037,84.09442967478233,39.56043956043956,5082.0,15.767728601906216,55.885446617942435,51.61290322580645,4327.0,5.9106790228056845,0.003608947874431395,26510.223
2100,0.3,14,1.0,0.014,2,0.015,7138522,99.17968237493473,63.44086021505376,-21.527372314511457,21.52737231451145,42.052437444308985,53.21410692079805,54.34782608695652,3988.0,507.14223186090254,35.94847476705462,58.888888888888886,3532.0,2.3100525092320496,80.95001760995774,47.82608695652174,5003.0,7.825340135719958,64.79480934316734,47.31182795698925,4230.0,5.733403142207378,0.004555038732932113,23006.39
2100,0.29,15,1.0,0.017,4,0.015,7119454,99.09664217856131,63.44086021505376,-21.896168226763262,21.89616822676325,40.66575811521482,52.36565275825084,54.34782608695652,3982.0,445.0921665158471,36.837733769865785,60.0,3529.0,2.221646363115201,82.07153562710754,47.82608695652174,4983.0,9.528728896268731,63.249897098144324,47.31182795698925,4226.0,5.722109505026405,0.004991429933503674,20185.955
1700,0.26,15,1.0,0.005,1,0.015,4677268,99.08626451604191,62.76595744680851,-17.598994648162588,21.601758954534382,18.47917258994609,50.3059939345901,52.17391304347826,4874.0,314.29439835250344,37.420164469804774,55.913978494623656,4343.0,4.98462441790626,86.14422029653291,50.0,6132.0,34.06659551127917,62.30264260077427,54.255319148936174,4864.0,6.917523889060929,0.015859730380290298,14217.445
2800,0.28,14,1.0,0.018,2,0.0075,11263136,99.07907811372019,62.365591397849464,-17.46904287276555,22.60665252892641,43.458938793484364,33.83247798117595,53.01204819277108,3219.0,519.59773671381,32.01452728388993,60.256410256410255,2657.0,4.740481175247134,78.48360302753227,49.42528735632184,4043.0,15.719031123051733,79.29724783855386,43.529411764705884,3781.0,4.688570587252497,0.009123367636718846,23572.527
2100,0.3,15,1.0,0.015,3,0.015,7139920,99.06370854494067,63.44086021505376,-21.804798041881497,21.804798041881483,41.71121062526156,53.562264377333754,54.34782608695652,3985.0,487.6024442716692,36.78552765261172,58.888888888888886,3524.0,2.247707267836896,80.83924624395806,47.82608695652174,4994.0,8.13638185922958,63.73125656812303,47.31182795698925,4231.0,5.726900745042576,0.00460971288032465,22118.25
2100,0.3,14,1.0,0.014,4,0.015,7138534,99.05924179089334,63.44086021505376,-21.52737231451147,21.527372314511467,41.22378346875225,53.21410692079805,54.34782608695652,3987.0,492.9893579218453,35.94847476705464,58.888888888888886,3526.0,2.3919544948395646,80.9289537009092,47.82608695652174,4998.0,7.799902110522958,64.72696472206981,47.31182795698925,4228.0,5.728611902191208,0.004851939410868107,22363.041
1700,0.25,15,1.0,0.005,1,0.0,4656744,99.01458378420281,62.76595744680851,-17.598994648162613,18.490843346084752,18.212382179405335,50.33134907251679,52.17391304347826,4889.0,315.52043050781,37.456202460596856,55.913978494623656,4358.0,5.878310681264229,80.10713283171997,51.08695652173913,6180.0,29.27736939199808,62.743980373984506,54.255319148936174,4892.0,6.953800420611934,0.018630523138560198,14273.107
2100,0.3,15,1.0,0.02,2,0.015,7140034,98.92377675393455,63.44086021505376,-21.713663516514632,21.713663516514632,42.049133287016076,52.40637140160103,54.34782608695652,3982.0,376.4993738139394,36.629273916896516,60.0,3532.0,1.9509417221053997,83.61962171134091,47.82608695652174,4991.0,11.970745643057217,64.05154540557369,48.91304347826087,4230.0,5.7272429764723025,0.0051817927406953065,17068.086
2100,0.29,15,1.0,0.017,3,0.015,7119448,98.91409582244606,63.44086021505376,-21.896168226763272,21.896168226763262,40.66575811521482,52.36565275825084,54.34782608695652,3982.0,449.224602754528,36.83773376986578,60.0,3529.0,2.1953224930915485,82.07153562710758,47.82608695652174,4984.0,9.49340249147883,63.24989709814438,47.31182795698925,4227.0,5.722793967885858,0.004886915096881168,20373.803
2100,0.3,15,1.0,0.02,4,0.015,7140046,98.8249367628259,63.44086021505376,-21.713663516514647,21.713663516514647,41.20763928439451,52.40637140160103,54.34782608695652,3981.0,367.69632829858267,36.6292739168966,60.0,3526.0,2.0135877614289046,83.601866732411,47.82608695652174,4986.0,11.93128361451609,63.98226842580171,48.91304347826087,4228.0,5.722451736456132,0.0054762248259215655,16668.002
2700,0.29,14,1.0,0.018,2,0.0075,10688576,98.77278521789772,63.44086021505376,-16.752444350020582,18.207417009766708,32.89878342082816,31.448015859426704,51.19047619047619,3431.0,806.5359574342157,30.771163343285696,60.0,2801.0,2.611460075659715,83.0925707908374,44.31818181818182,4287.0,15.288715406065961,76.19862844893787,43.02325581395349,3789.0,4.896647296526185,0.0032378718538072326,36669.242
2700,0.29,15,1.0,0.019,3,0.0075,10689974,98.76071631321865,62.365591397849464,-16.793165318569844,18.35405793772779,32.81069884194009,30.55200886427843,51.19047619047619,3427.0,766.8518484257714,30.84166114028845,60.0,2796.0,2.630839897738464,82.51967801327304,44.31818181818182,4283.0,15.04511946469042,76.73819188288772,43.02325581395349,3789.0,4.892198287939741,0.0034307016448342303,34862.78
2800,0.26,15,1.0,0.018,2,0.0075,11223464,98.74724874269774,62.365591397849464,-17.469042872765524,22.705232313023266,42.67369082026042,33.93465841030199,53.01204819277108,3219.0,519.298498738209,32.01452728388989,60.256410256410255,2657.0,4.833189255857164,77.84552069177832,49.42528735632184,4044.0,15.052993404247992,79.23775977011724,43.529411764705884,3781.0,4.6889128186822235,0.00930715044930968,23558.96
2700,0.29,15,1.0,0.018,4,0.0075,10689956,98.70433225968299,62.365591397849464,-16.7524443500206,18.256153481766923,32.23380790617648,31.44801585942677,51.19047619047619,3430.0,740.3856554231262,30.771163343285707,60.0,2795.0,2.6873233185889744,82.19614390200603,44.31818181818182,4282.0,15.361510774244053,76.34159803467912,43.02325581395349,3788.0,4.892198287939741,0.0036296263966016256,33657.992
